"spouse_candidate.R0.p1_id";"person_mention.R1.begin_index";"person_mention.R1.end_index";"spouse_candidate.R0.p2_id";"person_mention.R2.begin_index";"person_mention.R2.end_index";"person_mention.R1.doc_id";"person_mention.R1.sentence_index";"sentences.R3.sentence_text";"sentences.R3.tokens";"sentences.R3.lemmas";"sentences.R3.pos_tags";"sentences.R3.ner_tags";"sentences.R3.dep_types";"sentences.R3.dep_tokens"
"4dfd82f7711ece98_6_1_1";1;1;"4dfd82f7711ece98_6_9_9";9;9;"4dfd82f7711ece98";6;"２００５年阿汤哥在罗马附近的城堡与凯蒂霍尔姆斯结婚，加上小苏瑞的降生，让不少影迷认为童话终于有了个圆满的结局，但最终还是化为泡影。";"{２００５年,阿汤哥,在,罗马,附近,的,城堡,与,凯蒂,霍尔姆斯,结婚,，,加上,小,苏,瑞,的,降生,，,让,不少,影迷,认为,童话,终于,有,了,个,圆满,的,结局,，,但,最终,还是,化为,泡影,。}";"{２００５年,阿汤哥,在,罗马,附近,的,城堡,与,凯蒂,霍尔姆斯,结婚,，,加上,小,苏,瑞,的,降生,，,让,不少,影迷,认为,童话,终于,有,了,个,圆满,的,结局,，,但,最终,还是,化为,泡影,。}";"{NT,NR,P,NR,NN,DEG,NN,CC,NR,NR,VV,PU,AD,JJ,NR,NN,DEG,NN,PU,VV,CD,NN,VV,NN,AD,VE,AS,M,VA,DEC,NN,PU,AD,AD,AD,VV,NN,PU}";"{MISC,PERSON,O,GPE,O,O,O,O,O,PERSON,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O}";"{tmod,nsubj,case,nn,assmod,case,conj,cc,nn,prep,"""","""",advmod,amod,nn,assmod,case,nsubj,"""",conj,nummod,nsubj,ccomp,dobj,advmod,dep,asp,clf,relcl,mark,dobj,"""",advmod,advmod,advmod,conj,dobj,""""}";"{11,11,10,5,7,5,10,10,10,11,0,0,20,16,16,18,16,20,0,11,22,23,20,23,26,23,26,31,31,29,26,0,36,36,36,23,36,0}"
"e84e93aaa91ece98_1_0_1";0;1;"e84e93aaa91ece98_1_18_18";18;18;"e84e93aaa91ece98";1;"许志安郑秀文出行被拍　吃平价美食大方合照（图） 据香港媒体报道，许志安与郑秀文（Ｓａｍｍｉ）自从去年３月公开承认复合后，屡次传出婚讯，最新传闻两人计划１０月结婚，爱巢位于白建时道松园，并且陆续安排搬迁，准备迎接新生活。";"{许志安,郑秀文,出行,被,拍,吃,平价,美食,大方,合照,（,图,）,据,香港,媒体,报道,，,许志安,与,郑秀文,（,Ｓａｍｍｉ,）,自从,去年,３月,公开,承认,复合,后,，,屡次,传出,婚讯,，,最新,传闻,两,人,计划,１０月,结婚,，,爱巢,位于,白,建,时,道,松园,，,并且,陆续,安排,搬迁,，,准备,迎接,新,生活,。}";"{许志安,郑秀文,出行,被,拍,吃,平价,美食,大方,合照,（,图,）,据,香港,媒体,报道,，,许志安,与,郑秀文,（,ｓａｍｍｉ,）,自从,去年,３月,公开,承认,复合,后,，,屡次,传出,婚讯,，,最新,传闻,两,人,计划,１０月,结婚,，,爱巢,位于,白,建,时,道,松园,，,并且,陆续,安排,搬迁,，,准备,迎接,新,生活,。}";"{NR,NR,VV,SB,VV,VV,JJ,NN,VA,NN,PU,NN,PU,P,NR,NN,VV,PU,NR,CC,NR,PU,NR,PU,P,NT,NT,AD,VV,JJ,LC,PU,AD,VV,NN,PU,JJ,NN,CD,NN,VV,NT,VV,PU,VV,VV,JJ,VV,LC,VV,NN,PU,AD,AD,VV,VV,PU,VV,VV,JJ,NN,PU}";"{PERSON,PERSON,O,O,O,O,O,O,O,O,O,O,O,O,GPE,O,O,O,PERSON,O,PERSON,O,O,O,O,MISC,MISC,O,O,O,O,O,O,O,O,O,O,O,MISC,O,O,MISC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O}";"{nn,nsubj,mmod,auxpass,mmod,"""",amod,dobj,dep,nsubj,"""",prnmod,"""",case,nn,prep,dep,"""",conj,cc,nsubj,"""",prnmod,"""",case,nn,tmod,advmod,prep,dep,case,"""",advmod,conj,dobj,"""",amod,nn,nummod,nsubj,conj,tmod,ccomp,"""",conj,nfincl,amod,dep,dep,dep,dobj,"""",advmod,advmod,mmod,conj,"""",conj,ccomp,amod,dobj,""""}";"{2,6,6,6,6,0,8,6,6,17,0,10,0,16,16,17,9,0,21,21,34,0,21,0,29,27,29,29,34,29,29,0,34,6,34,0,38,40,40,41,6,43,41,0,6,51,51,50,50,51,45,0,56,56,56,6,0,6,58,61,59,0}"
"e84e93aaa91ece98_1_0_1";0;1;"e84e93aaa91ece98_1_20_20";20;20;"e84e93aaa91ece98";1;"许志安郑秀文出行被拍　吃平价美食大方合照（图） 据香港媒体报道，许志安与郑秀文（Ｓａｍｍｉ）自从去年３月公开承认复合后，屡次传出婚讯，最新传闻两人计划１０月结婚，爱巢位于白建时道松园，并且陆续安排搬迁，准备迎接新生活。";"{许志安,郑秀文,出行,被,拍,吃,平价,美食,大方,合照,（,图,）,据,香港,媒体,报道,，,许志安,与,郑秀文,（,Ｓａｍｍｉ,）,自从,去年,３月,公开,承认,复合,后,，,屡次,传出,婚讯,，,最新,传闻,两,人,计划,１０月,结婚,，,爱巢,位于,白,建,时,道,松园,，,并且,陆续,安排,搬迁,，,准备,迎接,新,生活,。}";"{许志安,郑秀文,出行,被,拍,吃,平价,美食,大方,合照,（,图,）,据,香港,媒体,报道,，,许志安,与,郑秀文,（,ｓａｍｍｉ,）,自从,去年,３月,公开,承认,复合,后,，,屡次,传出,婚讯,，,最新,传闻,两,人,计划,１０月,结婚,，,爱巢,位于,白,建,时,道,松园,，,并且,陆续,安排,搬迁,，,准备,迎接,新,生活,。}";"{NR,NR,VV,SB,VV,VV,JJ,NN,VA,NN,PU,NN,PU,P,NR,NN,VV,PU,NR,CC,NR,PU,NR,PU,P,NT,NT,AD,VV,JJ,LC,PU,AD,VV,NN,PU,JJ,NN,CD,NN,VV,NT,VV,PU,VV,VV,JJ,VV,LC,VV,NN,PU,AD,AD,VV,VV,PU,VV,VV,JJ,NN,PU}";"{PERSON,PERSON,O,O,O,O,O,O,O,O,O,O,O,O,GPE,O,O,O,PERSON,O,PERSON,O,O,O,O,MISC,MISC,O,O,O,O,O,O,O,O,O,O,O,MISC,O,O,MISC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O}";"{nn,nsubj,mmod,auxpass,mmod,"""",amod,dobj,dep,nsubj,"""",prnmod,"""",case,nn,prep,dep,"""",conj,cc,nsubj,"""",prnmod,"""",case,nn,tmod,advmod,prep,dep,case,"""",advmod,conj,dobj,"""",amod,nn,nummod,nsubj,conj,tmod,ccomp,"""",conj,nfincl,amod,dep,dep,dep,dobj,"""",advmod,advmod,mmod,conj,"""",conj,ccomp,amod,dobj,""""}";"{2,6,6,6,6,0,8,6,6,17,0,10,0,16,16,17,9,0,21,21,34,0,21,0,29,27,29,29,34,29,29,0,34,6,34,0,38,40,40,41,6,43,41,0,6,51,51,50,50,51,45,0,56,56,56,6,0,6,58,61,59,0}"
"e84e93aaa91ece98_1_18_18";18;18;"e84e93aaa91ece98_1_20_20";20;20;"e84e93aaa91ece98";1;"许志安郑秀文出行被拍　吃平价美食大方合照（图） 据香港媒体报道，许志安与郑秀文（Ｓａｍｍｉ）自从去年３月公开承认复合后，屡次传出婚讯，最新传闻两人计划１０月结婚，爱巢位于白建时道松园，并且陆续安排搬迁，准备迎接新生活。";"{许志安,郑秀文,出行,被,拍,吃,平价,美食,大方,合照,（,图,）,据,香港,媒体,报道,，,许志安,与,郑秀文,（,Ｓａｍｍｉ,）,自从,去年,３月,公开,承认,复合,后,，,屡次,传出,婚讯,，,最新,传闻,两,人,计划,１０月,结婚,，,爱巢,位于,白,建,时,道,松园,，,并且,陆续,安排,搬迁,，,准备,迎接,新,生活,。}";"{许志安,郑秀文,出行,被,拍,吃,平价,美食,大方,合照,（,图,）,据,香港,媒体,报道,，,许志安,与,郑秀文,（,ｓａｍｍｉ,）,自从,去年,３月,公开,承认,复合,后,，,屡次,传出,婚讯,，,最新,传闻,两,人,计划,１０月,结婚,，,爱巢,位于,白,建,时,道,松园,，,并且,陆续,安排,搬迁,，,准备,迎接,新,生活,。}";"{NR,NR,VV,SB,VV,VV,JJ,NN,VA,NN,PU,NN,PU,P,NR,NN,VV,PU,NR,CC,NR,PU,NR,PU,P,NT,NT,AD,VV,JJ,LC,PU,AD,VV,NN,PU,JJ,NN,CD,NN,VV,NT,VV,PU,VV,VV,JJ,VV,LC,VV,NN,PU,AD,AD,VV,VV,PU,VV,VV,JJ,NN,PU}";"{PERSON,PERSON,O,O,O,O,O,O,O,O,O,O,O,O,GPE,O,O,O,PERSON,O,PERSON,O,O,O,O,MISC,MISC,O,O,O,O,O,O,O,O,O,O,O,MISC,O,O,MISC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O}";"{nn,nsubj,mmod,auxpass,mmod,"""",amod,dobj,dep,nsubj,"""",prnmod,"""",case,nn,prep,dep,"""",conj,cc,nsubj,"""",prnmod,"""",case,nn,tmod,advmod,prep,dep,case,"""",advmod,conj,dobj,"""",amod,nn,nummod,nsubj,conj,tmod,ccomp,"""",conj,nfincl,amod,dep,dep,dep,dobj,"""",advmod,advmod,mmod,conj,"""",conj,ccomp,amod,dobj,""""}";"{2,6,6,6,6,0,8,6,6,17,0,10,0,16,16,17,9,0,21,21,34,0,21,0,29,27,29,29,34,29,29,0,34,6,34,0,38,40,40,41,6,43,41,0,6,51,51,50,50,51,45,0,56,56,56,6,0,6,58,61,59,0}"
"e84e93aaa91ece98_2_27_27";27;27;"e84e93aaa91ece98_2_8_8";8;8;"e84e93aaa91ece98";2;"最近受耳水不平衡困扰的郑秀文正在养病中，连演唱会也要取消，不过昨天（７月９日）有男友许志安相伴散心，两人拍拖开车兜风　。";"{最近,受,耳,水,不,平衡,困扰,的,郑秀文,正在,养病,中,，,连,演唱会,也,要,取消,，,不过,昨天,（,７月,９日,）,有,男友,许志安,相伴,散心,，,两,人,拍拖,开车,兜风,。}";"{最近,受,耳,水,不,平衡,困扰,的,郑秀文,正在,养病,中,，,连,演唱会,也,要,取消,，,不过,昨天,（,７月,９日,）,有,男友,许志安,相伴,散心,，,两,人,拍拖,开车,兜风,。}";"{NT,VV,NN,NN,AD,VA,VA,DEC,NR,AD,VV,LC,PU,AD,NN,AD,VV,VV,PU,AD,NT,PU,NT,NT,PU,VE,NN,NR,VV,VV,PU,CD,NN,VV,VV,VV,PU}";"{O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,O,O,O,O,O,MISC,O,MISC,MISC,O,O,O,PERSON,O,O,O,MISC,O,O,O,O,O}";"{tmod,"""",nn,nsubj,neg,loc,relcl,mark,nsubj,advmod,conj,case,"""",advmod,nsubj,advmod,mmod,conj,"""",advmod,tmod,"""",nn,prnmod,"""",relcl,dobj,nsubj,mmod,conj,"""",nummod,nsubj,mmod,mmod,conj,""""}";"{2,0,4,6,6,2,9,7,11,11,6,6,0,18,18,18,18,2,0,30,26,0,24,21,0,28,26,30,30,2,0,33,36,36,36,2,0}"
"e84e93aaa91ece98_4_0_0";0;0;"e84e93aaa91ece98_4_24_24";24;24;"e84e93aaa91ece98";4;"许志安日前谈及女友因耳水不平衡要取消年底的跨年演唱会时，心痛女友太瘦，他希望郑秀文可以增肥。";"{许志安,日前,谈及,女友,因,耳,水,不,平衡,要,取消,年底,的,跨年,演唱会,时,，,心痛,女友,太,瘦,，,他,希望,郑秀文,可以,增肥,。}";"{许志安,日前,谈及,女友,因,耳,水,不,平衡,要,取消,年底,的,跨年,演唱会,时,，,心痛,女友,太,瘦,，,他,希望,郑秀文,可以,增肥,。}";"{NR,NT,VV,NN,P,NN,NN,AD,VV,VV,VV,NT,DEG,JJ,NN,LC,PU,NN,NN,AD,VV,PU,PN,VV,NR,VV,VV,PU}";"{PERSON,MISC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,O,O}";"{nsubj,tmod,"""",dobj,case,nn,nsubj,neg,mmod,mmod,prep,assmod,case,amod,dobj,case,"""",nn,nsubj,advmod,conj,"""",nsubj,conj,nsubj,ccomp,rcomp,""""}";"{3,3,0,3,11,7,11,11,11,11,21,15,12,15,11,11,0,19,21,21,3,0,24,3,26,24,26,0}"
"e84e93aaa91ece98_6_26_26";26;26;"e84e93aaa91ece98_6_35_35";35;35;"e84e93aaa91ece98";6;"行踪败露掉头走 昨天（７月９日）下午２点多，在歌赋街“九记”吃牛腩河粉的有梅小惠与阮兆祥，驾驶“爱Ｍｉ号”的许志安载着郑秀文准备在“九记”附近泊车以及吃饭，不过时刻保持警觉的他很快就察觉行踪曝光，车还没停好就立刻掉头离开。";"{行踪,败露,掉头,走,昨天,（,７月,９日,）,下午,２点多,，,在,歌赋,街,“,九,记,”,吃,牛腩,河粉,的,有梅,小惠,与,阮兆祥,，,驾驶,“,爱,Ｍｉ,号,”,的,许志安,载,着,郑秀文,准备,在,“,九,记,”,附近,泊车,以及,吃饭,，,不过,时刻,保持,警觉,的,他,很,快,就,察觉,行踪,曝光,，,车,还,没,停好,就,立刻,掉头,离开,。}";"{行踪,败露,掉头,走,昨天,（,７月,９日,）,下午,２点多,，,在,歌赋,街,“,九,记,”,吃,牛腩,河粉,的,有梅,小惠,与,阮兆祥,，,驾驶,“,爱,ｍｉ,号,”,的,许志安,载,着,郑秀文,准备,在,“,九,记,”,附近,泊车,以及,吃饭,，,不过,时刻,保持,警觉,的,他,很,快,就,察觉,行踪,曝光,，,车,还,没,停好,就,立刻,掉头,离开,。}";"{NN,VV,AD,VV,NT,PU,NT,NT,PU,NT,NT,PU,P,NN,NN,PU,CD,NN,PU,VV,NN,NN,DEG,JJ,NN,CC,NN,PU,VV,PU,VV,OD,NN,PU,DEG,NR,VV,AS,NR,VV,P,PU,CD,NN,PU,NN,NN,CC,VV,PU,AD,NN,VV,NN,DEC,PN,AD,AD,AD,VV,NN,VV,PU,NN,AD,AD,VV,AD,AD,AD,VV,PU}";"{O,O,O,O,MISC,O,MISC,MISC,O,MISC,MISC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,MISC,MISC,O,O,PERSON,O,O,PERSON,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O}";"{nsubj,"""",advmod,prep,dep,"""",nn,prnmod,"""",nn,dep,"""",case,nn,nn,"""",nummod,nsubj,"""",prep,nn,assmod,case,amod,conj,cc,dobj,"""",dep,"""",relcl,nummod,assmod,"""",case,nsubj,dep,asp,dobj,ccomp,case,"""",nummod,nn,"""",nn,prep,cc,dep,"""",advmod,nsubj,relcl,dobj,mark,nsubj,advmod,advmod,advmod,conj,dobj,conj,"""",nsubj,advmod,neg,mmod,advmod,advmod,advmod,conj,""""}";"{2,0,40,40,11,0,8,11,0,11,4,0,20,15,18,0,18,20,0,40,22,27,22,27,27,27,20,0,40,0,33,33,36,0,33,37,40,37,37,2,47,0,44,47,0,47,40,40,40,0,60,53,56,53,53,60,60,60,60,2,60,60,0,71,71,71,71,71,71,71,2,0}"
"e84e93aaa91ece98_6_26_26";26;26;"e84e93aaa91ece98_6_38_38";38;38;"e84e93aaa91ece98";6;"行踪败露掉头走 昨天（７月９日）下午２点多，在歌赋街“九记”吃牛腩河粉的有梅小惠与阮兆祥，驾驶“爱Ｍｉ号”的许志安载着郑秀文准备在“九记”附近泊车以及吃饭，不过时刻保持警觉的他很快就察觉行踪曝光，车还没停好就立刻掉头离开。";"{行踪,败露,掉头,走,昨天,（,７月,９日,）,下午,２点多,，,在,歌赋,街,“,九,记,”,吃,牛腩,河粉,的,有梅,小惠,与,阮兆祥,，,驾驶,“,爱,Ｍｉ,号,”,的,许志安,载,着,郑秀文,准备,在,“,九,记,”,附近,泊车,以及,吃饭,，,不过,时刻,保持,警觉,的,他,很,快,就,察觉,行踪,曝光,，,车,还,没,停好,就,立刻,掉头,离开,。}";"{行踪,败露,掉头,走,昨天,（,７月,９日,）,下午,２点多,，,在,歌赋,街,“,九,记,”,吃,牛腩,河粉,的,有梅,小惠,与,阮兆祥,，,驾驶,“,爱,ｍｉ,号,”,的,许志安,载,着,郑秀文,准备,在,“,九,记,”,附近,泊车,以及,吃饭,，,不过,时刻,保持,警觉,的,他,很,快,就,察觉,行踪,曝光,，,车,还,没,停好,就,立刻,掉头,离开,。}";"{NN,VV,AD,VV,NT,PU,NT,NT,PU,NT,NT,PU,P,NN,NN,PU,CD,NN,PU,VV,NN,NN,DEG,JJ,NN,CC,NN,PU,VV,PU,VV,OD,NN,PU,DEG,NR,VV,AS,NR,VV,P,PU,CD,NN,PU,NN,NN,CC,VV,PU,AD,NN,VV,NN,DEC,PN,AD,AD,AD,VV,NN,VV,PU,NN,AD,AD,VV,AD,AD,AD,VV,PU}";"{O,O,O,O,MISC,O,MISC,MISC,O,MISC,MISC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,MISC,MISC,O,O,PERSON,O,O,PERSON,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O}";"{nsubj,"""",advmod,prep,dep,"""",nn,prnmod,"""",nn,dep,"""",case,nn,nn,"""",nummod,nsubj,"""",prep,nn,assmod,case,amod,conj,cc,dobj,"""",dep,"""",relcl,nummod,assmod,"""",case,nsubj,dep,asp,dobj,ccomp,case,"""",nummod,nn,"""",nn,prep,cc,dep,"""",advmod,nsubj,relcl,dobj,mark,nsubj,advmod,advmod,advmod,conj,dobj,conj,"""",nsubj,advmod,neg,mmod,advmod,advmod,advmod,conj,""""}";"{2,0,40,40,11,0,8,11,0,11,4,0,20,15,18,0,18,20,0,40,22,27,22,27,27,27,20,0,40,0,33,33,36,0,33,37,40,37,37,2,47,0,44,47,0,47,40,40,40,0,60,53,56,53,53,60,60,60,60,2,60,60,0,71,71,71,71,71,71,71,2,0}"
"e84e93aaa91ece98_6_35_35";35;35;"e84e93aaa91ece98_6_38_38";38;38;"e84e93aaa91ece98";6;"行踪败露掉头走 昨天（７月９日）下午２点多，在歌赋街“九记”吃牛腩河粉的有梅小惠与阮兆祥，驾驶“爱Ｍｉ号”的许志安载着郑秀文准备在“九记”附近泊车以及吃饭，不过时刻保持警觉的他很快就察觉行踪曝光，车还没停好就立刻掉头离开。";"{行踪,败露,掉头,走,昨天,（,７月,９日,）,下午,２点多,，,在,歌赋,街,“,九,记,”,吃,牛腩,河粉,的,有梅,小惠,与,阮兆祥,，,驾驶,“,爱,Ｍｉ,号,”,的,许志安,载,着,郑秀文,准备,在,“,九,记,”,附近,泊车,以及,吃饭,，,不过,时刻,保持,警觉,的,他,很,快,就,察觉,行踪,曝光,，,车,还,没,停好,就,立刻,掉头,离开,。}";"{行踪,败露,掉头,走,昨天,（,７月,９日,）,下午,２点多,，,在,歌赋,街,“,九,记,”,吃,牛腩,河粉,的,有梅,小惠,与,阮兆祥,，,驾驶,“,爱,ｍｉ,号,”,的,许志安,载,着,郑秀文,准备,在,“,九,记,”,附近,泊车,以及,吃饭,，,不过,时刻,保持,警觉,的,他,很,快,就,察觉,行踪,曝光,，,车,还,没,停好,就,立刻,掉头,离开,。}";"{NN,VV,AD,VV,NT,PU,NT,NT,PU,NT,NT,PU,P,NN,NN,PU,CD,NN,PU,VV,NN,NN,DEG,JJ,NN,CC,NN,PU,VV,PU,VV,OD,NN,PU,DEG,NR,VV,AS,NR,VV,P,PU,CD,NN,PU,NN,NN,CC,VV,PU,AD,NN,VV,NN,DEC,PN,AD,AD,AD,VV,NN,VV,PU,NN,AD,AD,VV,AD,AD,AD,VV,PU}";"{O,O,O,O,MISC,O,MISC,MISC,O,MISC,MISC,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,MISC,MISC,O,O,PERSON,O,O,PERSON,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O}";"{nsubj,"""",advmod,prep,dep,"""",nn,prnmod,"""",nn,dep,"""",case,nn,nn,"""",nummod,nsubj,"""",prep,nn,assmod,case,amod,conj,cc,dobj,"""",dep,"""",relcl,nummod,assmod,"""",case,nsubj,dep,asp,dobj,ccomp,case,"""",nummod,nn,"""",nn,prep,cc,dep,"""",advmod,nsubj,relcl,dobj,mark,nsubj,advmod,advmod,advmod,conj,dobj,conj,"""",nsubj,advmod,neg,mmod,advmod,advmod,advmod,conj,""""}";"{2,0,40,40,11,0,8,11,0,11,4,0,20,15,18,0,18,20,0,40,22,27,22,27,27,27,20,0,40,0,33,33,36,0,33,37,40,37,37,2,47,0,44,47,0,47,40,40,40,0,60,53,56,53,53,60,60,60,60,2,60,60,0,71,71,71,71,71,71,71,2,0}"
"e84e93aaa91ece98_7_0_0";0;0;"e84e93aaa91ece98_7_10_10";10;10;"e84e93aaa91ece98";7;"许志安的“爱Ｍｉ号”是去年跟郑秀文复合后购买的奔驰跑车，已成为两人的拍拖战车。";"{许志安,的,“,爱,Ｍｉ,号,”,是,去年,跟,郑秀文,复合,后,购买,的,奔驰,跑车,，,已,成为,两,人,的,拍拖,战车,。}";"{许志安,的,“,爱,ｍｉ,号,”,是,去年,跟,郑秀文,复合,后,购买,的,奔驰,跑车,，,已,成为,两,人,的,拍拖,战车,。}";"{NR,DEG,PU,NN,OD,NN,PU,VC,NT,P,NR,JJ,NN,VV,DEC,NR,NN,PU,AD,VV,CD,NN,DEG,NN,NN,PU}";"{PERSON,O,O,O,MISC,MISC,O,O,MISC,O,PERSON,O,O,O,O,O,O,O,O,O,MISC,O,O,O,O,O}";"{assmod,case,"""",nn,nummod,nsubj,"""",cop,tmod,case,nn,amod,prep,relcl,mark,nn,"""","""",advmod,conj,nummod,assmod,case,nn,dobj,""""}";"{6,1,0,6,6,17,0,17,14,13,13,13,14,17,14,17,0,0,20,17,22,25,22,25,20,0}"
"e84e93aaa91ece98_14_0_0";0;0;"e84e93aaa91ece98_14_10_10";10;10;"e84e93aaa91ece98";14;"郑秀文只是笑了一笑，并没有回答，之后许志安驾着战车载女友离开，享受二人世界。";"{郑秀文,只是,笑了,一,笑,，,并没有,回答,，,之后,许志安,驾,着,战车,载,女友,离开,，,享受,二,人,世界,。}";"{郑秀文,只是,笑了,一,笑,，,并没有,回答,，,之后,许志安,驾,着,战车,载,女友,离开,，,享受,二,人,世界,。}";"{NR,AD,VV,CD,VV,PU,AD,VV,PU,AD,NR,VV,AS,NN,VV,NN,VV,PU,VV,CD,NN,NN,PU}";"{PERSON,O,O,O,O,O,O,O,O,O,PERSON,O,O,O,O,O,O,O,O,MISC,O,O,O}";"{nsubj,advmod,"""",dep,dep,"""",advmod,conj,"""",advmod,nsubj,conj,asp,dobj,conj,dobj,conj,"""",dep,nummod,nn,dobj,""""}";"{3,3,0,3,3,0,8,3,0,12,12,3,12,12,12,15,12,0,12,22,22,19,0}"
"251e44b003271d39_3_18_18";18;18;"251e44b003271d39_3_52_52";52;52;"251e44b003271d39";3;"第６分钟，于海利用角球机会甩头攻门经折射后得分；第３０分钟，艾赫迈多夫接杰帕罗夫直塞脚背弹射扳平比分；下半时开场不到１分钟，海因里希３０米外抽射将球送入死角；第５６分钟，蒿俊闵直接任意球轰出世界波破门。";"{第６,分钟,，,于海,利用,角球,机会,甩头,攻,门,经,折射,后,得分,；,第３０,分钟,，,艾赫迈多夫接杰,帕罗,夫,直,塞,脚背,弹射,扳平,比分,；,下半时,开场,不到,１,分钟,，,海,因,里,希,３０,米,外,抽,射,将,球,送入,死角,；,第,５６,分钟,，,蒿俊闵,直接,任意球,轰,出,世界,波,破门,。}";"{第６,分钟,，,于海,利用,角球,机会,甩头,攻,门,经,折射,后,得分,；,第３０,分钟,，,艾赫迈多夫接杰,帕罗,夫,直,塞,脚背,弹射,扳平,比分,；,下半时,开场,不到,１,分钟,，,海,因,里,希,３０,米,外,抽,射,将,球,送入,死角,；,第,５６,分钟,，,蒿俊闵,直接,任意球,轰,出,世界,波,破门,。}";"{OD,M,PU,NR,VV,NN,NN,AD,VV,NN,P,VV,LC,NN,PU,OD,M,PU,NR,NR,NN,AD,VV,AD,VV,VV,NN,PU,NT,VV,AD,CD,M,PU,NN,P,LC,VV,CD,M,LC,VV,NN,BA,NN,VV,NN,PU,OD,CD,M,PU,NR,AD,VV,VV,VV,NN,NN,VV,PU}";"{MISC,MISC,O,O,O,O,O,O,O,O,O,O,O,O,O,MISC,MISC,O,PERSON,O,O,O,O,O,O,O,O,O,O,O,O,MISC,MISC,O,O,O,O,O,MISC,MISC,O,O,O,O,O,O,O,O,O,MISC,MISC,O,PERSON,O,O,O,O,O,O,O,O}";"{ordmod,nsubj,"""",nsubj,nfincl,dobj,nsubj,advmod,"""",nn,case,prep,case,dobj,"""",ordmod,nsubj,"""",nn,nn,nsubj,advmod,mmod,advmod,mmod,conj,dobj,"""",tmod,dep,advmod,nummod,range,"""",nsubj,case,prep,dep,nummod,range,case,conj,dobj,ba,nsubj,conj,dobj,"""",dep,nummod,nsubj,"""",nsubj,advmod,mmod,conj,ccomp,nn,dobj,conj,""""}";"{2,9,0,5,7,5,9,9,0,14,12,14,12,9,0,17,26,0,20,21,26,26,26,26,26,9,26,0,30,42,33,33,30,0,42,37,42,37,40,38,38,9,42,46,46,42,46,0,51,51,56,0,56,56,56,9,56,59,57,57,0}"
"358df5f8711ece98_1_14_14";14;14;"358df5f8711ece98_1_16_17";16;17;"358df5f8711ece98";1;"马伊琍夫妻档将合作拍电视剧 金鹰网讯　（记者　何玉娟）马伊琍文章继定情之作《奋斗》 （电视剧电影）后，夫妻档将合作拍电视剧。";"{马,伊,琍,夫妻,档,将,合作,拍,电视剧,金,鹰,网讯,（,记者,何玉娟,）,马,伊琍,文章,继,定情,之作,《,奋斗,》,（,电视剧,电影,）,后,，,夫妻,档,将,合作,拍,电视剧,。}";"{马,伊,琍,夫妻,档,将,合作,拍,电视剧,金,鹰,网讯,（,记者,何玉娟,）,马,伊琍,文章,继,定情,之作,《,奋斗,》,（,电视剧,电影,）,后,，,夫妻,档,将,合作,拍,电视剧,。}";"{NR,NR,VV,NN,NN,AD,VV,VV,NN,JJ,NN,NN,PU,NN,NR,PU,NR,NR,NN,P,NN,NN,PU,NN,PU,PU,NN,NN,PU,LC,PU,NN,NN,AD,VV,VV,NN,PU}";"{O,O,O,O,O,O,O,O,O,O,O,O,O,O,PERSON,O,PERSON,PERSON,O,O,O,O,O,MISC,O,O,O,O,O,O,O,O,O,O,O,O,O,O}";"{nn,nsubj,loc,nn,nn,advmod,mmod,nfincl,dobj,amod,nn,nn,"""",nn,prnmod,"""",nn,nn,prnmod,case,prep,nn,"""",dobj,"""","""",nn,prnmod,"""",case,"""",nn,nsubj,advmod,mmod,"""",dobj,""""}";"{2,3,36,5,24,8,8,24,8,12,12,24,0,15,24,0,19,19,24,21,22,24,0,3,0,0,28,24,0,3,0,33,36,36,36,0,36,0}"
